날짜,Dubai,Brent,WTI,평균,평균-30
2011-12-06,108.86,109.53,100.49,106.29,0.067597
2011-12-07,107.97,108.11,98.34,104.81,0.004505
2011-12-08,105.62,108.62,99.41,104.55,0.010633
2011-12-11,105.87,107.26,97.77,103.63,0.007584
2011-12-12,105.51,109.5,100.14,105.05,0.032027
2011-12-13,106.57,105.02,94.95,102.18,-0.005063
2011-12-14,102.99,105.09,93.87,100.65,-0.023479
2011-12-15,101.98,103.35,93.53,99.62,-0.045877
2011-12-18,100.96,103.64,93.88,99.49,-0.052837
2011-12-19,102.25,106.73,97.22,102.07,-0.052187
2011-12-20,104.71,107.71,98.67,103.7,-0.023449
2011-12-21,105.27,107.89,99.53,104.23,-0.022783
2011-12-22,105.48,107.96,99.68,104.37,-0.031998
2011-12-26,105.33,109.27,101.34,105.31,-0.014966
2011-12-27,105.77,107.56,99.36,104.23,-0.026797
2011-12-28,104.61,108.01,99.65,104.09,-0.039317
2011-12-29,104.89,107.38,98.83,103.7,-0.017899
2012-01-02,105.91,112.13,102.96,107.0,0.026773
2012-01-03,108.49,113.7,103.22,108.47,0.049642
2012-01-04,110.23,112.74,101.81,108.26,0.035287
2012-01-05,109.92,113.06,101.56,108.18,0.044915
2012-01-08,110.5,112.45,101.31,108.09,0.007456
2012-01-09,110.39,113.28,102.24,108.64,0.053121
2012-01-10,110.95,112.24,100.87,108.02,0.030725
2012-01-11,110.69,111.26,99.1,107.02,0.009718
2012-01-12,109.84,110.44,98.7,106.33,-0.00047
2012-01-15,109.46,111.2,,110.33,0.045485
2012-01-16,110.29,111.53,100.71,107.51,0.012812
2012-01-17,109.61,110.66,100.59,106.95,0.003943
2012-01-18,109.47,111.55,100.39,107.14,0.006293
2012-01-19,109.5,109.86,98.46,105.94,-0.003293
2012-01-22,,110.58,99.58,105.08,0.002576
2012-01-23,,110.03,98.95,104.49,-0.000574
2012-01-24,108.29,109.81,99.4,105.83,0.021229
2012-01-25,108.78,110.79,99.7,106.42,0.013041
2012-01-26,109.14,111.46,99.56,106.72,0.044431
2012-01-29,109.75,110.75,98.78,106.43,0.057427
2012-01-30,109.59,110.98,98.48,106.35,0.067557
2012-01-31,109.14,111.56,97.61,106.1,0.066439
2012-02-01,109.67,112.07,96.36,106.03,0.038797
2012-02-02,109.9,114.58,97.84,107.44,0.036066
2012-02-05,111.7,115.93,96.91,108.18,0.037897
2012-02-06,113.25,116.23,98.41,109.3,0.047236
2012-02-07,113.85,117.2,98.71,109.92,0.043776
2012-02-08,114.53,118.59,99.84,110.99,0.064857
2012-02-09,115.22,117.31,98.67,110.4,0.060621
2012-02-12,115.91,117.93,100.91,111.58,0.075988
2012-02-13,115.25,118.16,100.74,111.38,0.040935
2012-02-14,116.43,118.93,101.8,112.39,0.036139
2012-02-15,116.23,120.11,102.31,112.88,0.042675
2012-02-16,117.45,119.58,103.24,113.42,0.048438
2012-02-19,117.98,120.05,,119.02,0.101119
2012-02-20,117.69,121.66,105.84,115.06,0.059094
2012-02-21,119.42,122.9,106.28,116.2,0.075727
2012-02-22,120.22,123.62,107.83,117.22,0.095309
2012-02-23,121.57,125.47,109.77,118.94,0.118593
2012-02-26,122.56,124.17,108.56,118.43,0.073416
2012-02-27,121.81,121.55,106.55,116.64,0.084922
2012-02-28,120.02,122.66,107.07,116.58,0.090042
2012-02-29,119.64,126.2,108.84,118.23,0.103509
2012-03-01,122.25,123.65,106.7,117.53,0.109402
2012-03-04,121.09,123.8,106.72,117.2,0.115341
2012-03-05,121.65,121.98,104.7,116.11,0.111207
2012-03-06,120.75,124.12,106.16,117.01,0.105641
2012-03-07,123.29,125.44,106.58,118.44,0.112949
2012-03-08,123.62,125.98,107.4,119.0,0.115067
2012-03-11,123.67,125.34,106.34,118.45,0.112938
2012-03-12,124.21,126.22,106.71,119.05,0.119417
2012-03-13,124.22,124.97,105.43,118.21,0.114138
2012-03-14,123.64,123.55,105.11,117.43,0.107517
2012-03-15,122.23,125.81,107.06,118.37,0.101731
2012-03-18,123.94,125.71,108.09,119.25,0.102329
2012-03-19,123.17,124.12,105.61,117.63,0.076212
2012-03-20,123.09,124.2,107.27,118.19,0.075237
2012-03-21,121.99,123.14,105.35,116.83,0.052617
2012-03-22,122.18,125.13,106.87,118.06,0.069384
2012-03-25,122.91,125.65,107.03,118.53,0.062287
2012-03-26,123.16,125.54,107.33,118.68,0.065541
2012-03-27,122.07,124.16,105.41,117.21,0.042886
2012-03-28,121.57,122.39,102.78,115.58,0.023919
2012-03-29,120.38,122.88,103.02,115.43,0.017722
2012-04-01,119.97,125.43,105.23,116.88,-0.01798
2012-04-02,121.97,124.86,104.01,116.95,0.016426
2012-04-03,122.0,122.34,101.47,115.27,-0.008003
2012-04-04,120.74,123.43,103.31,115.83,-0.011858
2012-04-08,119.69,122.67,102.46,114.94,-0.03363
2012-04-09,119.17,119.88,101.02,113.36,-0.04281
2012-04-10,116.77,120.18,102.7,113.22,-0.029321
2012-04-11,117.56,121.71,103.64,114.3,-0.019557
2012-04-12,118.38,121.83,102.83,114.35,-0.032817
2012-04-15,116.23,118.68,102.93,112.61,-0.041862
2012-04-16,115.18,118.78,104.2,112.72,-0.038225
2012-04-17,115.58,117.97,102.67,112.07,-0.034795
2012-04-18,115.4,118.0,102.27,111.89,-0.043757
2012-04-19,115.45,118.76,103.05,112.42,-0.050827
2012-04-22,114.57,118.71,103.11,112.13,-0.057731
2012-04-23,114.41,118.16,103.55,112.04,-0.054116
2012-04-24,115.18,119.12,104.12,112.81,-0.052415
2012-04-25,115.82,119.92,104.55,113.43,-0.040437
2012-04-26,116.32,119.83,104.93,113.69,-0.031849
2012-04-29,116.38,119.47,104.87,113.57,-0.040551
2012-04-30,,119.66,106.16,112.91,-0.053166
2012-05-01,116.59,118.2,105.22,113.34,-0.03647
2012-05-02,115.55,116.08,102.54,111.39,-0.057534
2012-05-03,112.92,113.18,98.49,108.2,-0.073868
2012-05-06,109.24,113.16,97.94,106.78,-0.095545
2012-05-07,108.97,112.73,97.01,106.24,-0.103687
2012-05-08,108.93,113.2,96.81,106.31,-0.10423
2012-05-09,109.38,112.73,97.08,106.4,-0.092228
2012-05-10,108.41,112.26,96.13,105.6,-0.086347
2012-05-13,107.94,111.57,94.78,104.76,-0.092437
2012-05-14,108.63,112.24,93.98,104.95,-0.10207
2012-05-15,107.76,111.71,92.81,104.09,-0.109962
2012-05-16,107.16,107.49,92.56,102.4,-0.111651
2012-05-17,104.48,107.14,91.48,101.03,-0.127773
2012-05-20,105.13,108.81,92.57,102.17,-0.111101
2012-05-21,105.5,108.41,91.66,101.86,-0.101447
2012-05-22,103.69,105.56,89.9,99.72,-0.119237
2012-05-23,102.24,106.55,90.66,99.82,-0.126684
2012-05-24,103.84,106.83,90.86,100.51,-0.121032
2012-05-27,104.71,107.11,,105.91,-0.059497
2012-05-28,105.01,106.68,90.76,100.82,-0.105571
2012-05-29,103.39,103.47,87.82,98.23,-0.123494
2012-05-30,101.59,101.87,86.53,96.66,-0.136116
2012-05-31,98.43,98.43,83.23,93.36,-0.169543
2012-06-03,95.16,98.85,83.98,92.66,-0.173638
2012-06-04,95.99,98.84,84.29,93.04,-0.169582
2012-06-05,97.14,100.64,85.02,94.27,-0.164347
2012-06-06,97.49,99.93,84.82,94.08,-0.17059
2012-06-07,96.51,99.47,84.1,93.36,-0.17882
2012-06-10,98.66,98.0,82.7,93.12,-0.180065
2012-06-11,95.41,97.14,83.32,91.96,-0.185546
2012-06-12,93.84,97.13,82.62,91.2,-0.195341
2012-06-13,95.59,97.03,83.91,92.18,-0.172457
2012-06-14,96.66,97.61,84.03,92.77,-0.142606
2012-06-17,96.47,96.05,83.27,91.93,-0.139071
2012-06-18,93.85,95.76,84.03,91.21,-0.141472
2012-06-19,94.27,92.69,81.8,89.59,-0.157276
2012-06-20,90.67,89.23,78.2,86.03,-0.191447
2012-06-21,89.15,90.98,79.76,86.63,-0.17964
2012-06-24,89.81,91.01,79.21,86.68,-0.172585
2012-06-25,91.01,93.02,79.36,87.8,-0.163411
2012-06-26,91.24,93.5,80.21,88.32,-0.151504
2012-06-27,91.77,91.36,77.69,86.94,-0.150977
2012-06-28,92.89,97.8,84.96,91.88,-0.090567
2012-07-01,93.72,97.34,83.75,91.6,-0.103455
2012-07-02,95.29,100.68,87.66,94.54,-0.071863
2012-07-03,97.17,99.77,,98.47,-0.012535
2012-07-04,97.96,100.7,87.22,95.29,-0.045382
2012-07-05,97.59,98.19,84.45,93.41,-0.07064
2012-07-08,96.76,100.32,85.99,94.36,-0.109055
2012-07-09,96.41,97.97,83.91,92.76,-0.079944
2012-07-10,96.44,100.23,85.81,94.16,-0.041433
2012-07-11,97.04,101.07,86.08,94.73,-0.019967
2012-07-12,97.68,102.4,87.1,95.73,0.025386
2012-07-15,98.84,103.55,88.43,96.94,0.04619
2012-07-16,100.86,104.0,89.22,98.03,0.053633
2012-07-17,100.89,105.16,89.87,98.64,0.046356
2012-07-18,102.71,107.8,92.66,101.06,0.074192
2012-07-19,103.39,106.83,91.44,100.55,0.077014
2012-07-22,99.62,103.26,88.14,97.01,0.041774
2012-07-23,100.39,103.42,88.5,97.44,0.059591
2012-07-24,100.28,104.38,88.97,97.88,0.073246
2012-07-25,100.49,105.26,89.39,98.38,0.06726
2012-07-26,102.06,106.47,90.13,99.55,0.073084
2012-07-29,102.38,106.2,89.78,99.45,0.081801
2012-07-30,101.9,104.92,88.06,98.29,0.077623
2012-07-31,101.04,105.96,88.91,98.64,0.101016
2012-08-01,101.73,105.9,87.13,98.25,0.142043
2012-08-02,102.45,108.94,91.4,100.93,0.16507
2012-08-05,104.54,109.55,92.2,102.1,0.177896
2012-08-06,106.01,112.0,93.67,103.89,0.183257
2012-08-07,106.87,112.14,93.35,104.12,0.178895
2012-08-08,,113.22,93.36,103.29,0.188061
2012-08-09,108.22,112.95,92.87,104.68,0.139312
2012-08-12,108.63,113.6,92.73,104.99,0.146179
2012-08-13,109.32,114.03,93.43,105.59,0.116882
2012-08-14,109.29,116.25,94.33,106.62,0.082766
2012-08-15,111.23,116.9,95.6,107.91,0.132438
2012-08-16,111.03,113.71,96.01,106.92,0.144631
2012-08-19,,113.7,95.97,104.84,0.111064
2012-08-20,111.61,114.64,96.68,107.64,0.160414
2012-08-21,111.59,114.91,97.26,107.92,0.146134
2012-08-22,113.21,115.01,96.27,108.16,0.141771
2012-08-23,111.54,113.59,96.15,107.09,0.118667
2012-08-26,111.82,112.26,95.47,106.52,0.098824
2012-08-27,110.02,112.58,96.33,106.31,0.084464
2012-08-28,109.49,112.54,95.49,105.84,0.072993
2012-08-29,110.24,112.65,94.62,105.84,0.047299
2012-08-30,110.33,114.57,96.47,107.12,0.065341
2012-09-02,111.79,115.78,,113.78,0.172869
2012-09-03,113.29,114.18,95.3,107.59,0.104167
2012-09-04,111.64,113.09,95.36,106.7,0.09011
2012-09-05,112.09,113.49,95.53,107.04,0.088026
2012-09-06,111.84,114.25,96.42,107.5,0.079859
2012-09-09,112.89,114.81,96.54,108.08,0.086777
2012-09-10,113.11,115.4,97.17,108.56,0.104487
2012-09-11,113.93,115.96,97.01,108.97,0.104724
2012-09-12,113.69,116.9,98.31,109.63,0.115827
2012-09-13,115.41,116.66,99.0,110.36,0.093431
2012-09-16,114.76,113.79,96.62,108.39,0.061606
2012-09-17,111.76,112.03,95.29,106.36,0.023775
2012-09-18,110.79,108.19,91.98,103.65,-0.004514
2012-09-19,105.64,110.03,91.87,102.51,-0.007552
2012-09-20,108.18,111.42,92.89,104.16,-0.004968
2012-09-23,108.17,109.81,91.93,103.3,-0.016097
2012-09-24,108.61,110.45,91.37,103.48,-0.019983
2012-09-25,107.64,110.04,89.98,102.55,-0.038173
2012-09-26,108.09,112.01,91.85,103.98,-0.036419
2012-09-27,110.56,112.39,92.19,105.05,-0.01749
2012-09-30,109.35,112.19,92.48,104.67,-0.001622
2012-10-01,109.59,111.57,91.89,104.35,-0.030565
2012-10-02,108.28,108.17,88.14,101.53,-0.059211
2012-10-03,106.33,112.58,91.71,103.54,-0.042714
2012-10-04,109.1,112.02,89.88,103.67,-0.031936
2012-10-07,107.73,111.82,89.33,102.96,-0.033421
2012-10-08,108.98,114.5,92.39,105.29,-0.009595
2012-10-09,110.57,114.33,91.25,105.38,-0.004346
2012-10-10,111.16,115.71,92.07,106.31,0.004441
2012-10-11,111.3,114.62,91.86,105.93,-0.011109
2012-10-14,110.78,115.8,91.85,106.14,-0.067147
2012-10-15,111.61,115.07,92.09,106.26,-0.012362
2012-10-16,112.03,113.22,92.12,105.79,-0.008529
2012-10-17,111.4,112.42,92.1,105.31,-0.016162
2012-10-18,110.21,110.14,90.05,103.47,-0.037488
2012-10-21,108.18,109.44,88.73,102.12,-0.055144
2012-10-22,107.11,108.25,86.67,100.68,-0.072587
2012-10-23,106.6,107.85,85.73,100.06,-0.081766
2012-10-24,106.76,108.49,86.05,100.43,-0.083919
2012-10-25,,109.55,86.28,97.92,-0.112722
2012-10-28,106.42,109.44,85.54,100.47,-0.073069
2012-10-29,106.85,109.08,85.68,100.54,-0.05472
2012-10-30,106.91,108.7,86.24,100.62,-0.029233
2012-10-31,106.81,108.17,87.09,100.69,-0.017754
2012-11-01,106.03,105.68,84.86,98.86,-0.050883
2012-11-04,103.41,107.73,85.65,98.93,-0.042304
2012-11-05,105.13,111.07,88.71,101.64,-0.017781
2012-11-06,108.29,106.82,84.44,99.85,-0.026329
2012-11-07,104.75,107.25,85.09,99.03,-0.047605
2012-11-08,104.81,109.4,86.07,100.09,-0.047216
2012-11-11,106.43,109.07,85.57,100.36,-0.041177
2012-11-12,,108.26,85.38,96.82,-0.072161
2012-11-13,105.89,109.61,86.32,100.61,-0.009061
2012-11-14,107.32,110.98,85.45,101.25,-0.022117
2012-11-15,107.23,108.95,86.67,100.95,-0.026237
2012-11-18,108.41,111.7,89.28,103.13,0.001651
2012-11-19,109.51,109.83,86.75,102.03,-0.030962
2012-11-20,108.54,110.86,87.38,102.26,-0.029607
2012-11-21,108.74,110.55,,109.64,0.031323
2012-11-22,108.73,111.38,88.28,102.8,-0.029548
2012-11-25,109.41,110.92,87.74,102.69,-0.032504
2012-11-26,109.06,109.87,87.18,102.04,-0.039714
2012-11-27,108.22,109.51,86.49,101.41,-0.041403
2012-11-28,107.24,110.76,88.07,102.02,-0.031241
2012-11-29,108.98,111.23,88.91,103.04,-0.004156
2012-12-02,108.44,110.92,89.09,102.82,0.006855
2012-12-03,107.89,109.84,88.5,102.08,0.013905
2012-12-04,107.47,108.81,87.88,101.39,0.013292
2012-12-05,106.06,107.03,86.26,99.78,-0.006472
2012-12-06,104.68,107.02,85.93,99.21,0.013174
2012-12-09,104.59,107.33,85.56,99.16,-0.013039
2012-12-10,104.24,108.01,85.79,99.35,-0.011836
2012-12-11,104.85,109.5,86.77,100.37,-0.002485
2012-12-12,105.66,107.91,85.89,99.82,-0.00864
2012-12-13,105.1,,,105.1,0.06312
2012-12-16,105.86,107.64,87.2,100.23,0.013141
2012-12-17,105.78,108.84,87.93,100.85,-0.007773
2012-12-18,106.31,110.36,89.51,102.06,0.022133
2012-12-19,106.58,110.2,90.13,102.3,0.03302
2012-12-20,106.78,108.97,88.66,101.47,0.013788
2012-12-23,106.06,108.8,88.61,101.16,0.007971
2012-12-25,106.8,111.07,90.98,102.95,0.063313
2012-12-26,108.08,110.8,90.87,103.25,0.02624
2012-12-27,107.99,110.62,90.8,103.14,0.018667
2012-12-30,107.81,,,107.81,0.067954
2013-01-01,107.61,112.47,93.12,104.4,0.012315
2013-01-02,107.72,112.14,92.92,104.26,0.021856
2013-01-03,107.46,111.31,93.09,103.95,0.016527
2013-01-06,106.66,111.4,93.19,103.75,-0.053721
2013-01-07,107.29,111.94,93.15,104.13,0.012938
2013-01-08,108.0,111.76,93.1,104.29,0.015581
2013-01-09,108.09,111.89,93.82,104.6,0.025088
2013-01-10,,110.64,93.56,102.1,0.006804
2013-01-13,106.93,111.88,94.14,104.32,0.022545
2013-01-14,107.44,110.3,93.28,103.67,0.006114
2013-01-15,106.59,110.61,94.24,103.81,0.009628
2013-01-16,106.47,111.1,95.49,104.35,0.022237
2013-01-17,107.01,111.89,95.56,104.82,0.03383
2013-01-20,107.95,111.71,,109.83,0.100722
2013-01-21,107.86,112.42,96.24,105.51,0.063502
2013-01-22,108.09,112.8,95.23,105.37,0.062626
2013-01-23,108.28,113.28,95.95,105.84,0.065325
2013-01-24,109.13,113.28,95.88,106.1,0.057089
2013-01-27,108.86,113.48,96.44,106.26,0.064516
2013-01-28,108.68,114.36,97.57,106.87,0.016841
2013-01-29,109.62,114.9,97.94,107.49,0.072433
2013-01-30,110.8,115.55,97.49,107.95,0.070402
2013-01-31,110.46,116.76,97.77,108.33,0.061434
2013-02-03,111.67,115.6,96.17,107.81,0.053861
2013-02-04,110.58,116.52,96.64,107.91,0.063467
2013-02-05,111.6,116.73,96.62,108.32,0.070779
2013-02-06,112.36,117.24,95.83,108.48,0.053715
2013-02-07,112.64,118.9,95.72,109.09,0.056562
2013-02-10,,118.13,97.03,107.58,0.043048
2013-02-11,,118.66,97.51,108.08,0.002504
2013-02-12,113.62,118.72,97.01,109.78,0.051533
2013-02-13,113.28,118.0,97.31,109.53,0.050547
2013-02-14,113.1,117.66,95.86,108.87,0.04733
2013-02-17,113.04,117.38,,115.21,0.110458
2013-02-18,111.99,117.52,96.66,108.72,0.04408
2013-02-19,112.25,115.6,94.46,107.44,0.030204
2013-02-20,109.79,113.53,92.84,105.39,0.007553
2013-02-21,109.53,114.1,93.13,105.59,0.034182
2013-02-24,109.83,114.44,93.11,105.79,0.014091
2013-02-25,108.8,112.71,92.63,104.71,0.010032
2013-02-26,108.42,111.87,92.76,104.35,0.005202
2013-02-27,106.76,,,106.76,0.023095
2013-02-28,105.63,110.4,90.68,102.24,-0.024614
2013-03-03,104.81,110.09,90.12,101.67,-0.074297
2013-03-04,105.66,111.61,90.82,102.7,-0.026633
2013-03-05,106.84,111.06,90.43,102.78,-0.02458
2013-03-06,106.21,111.15,91.56,102.97,-0.027116
2013-03-07,106.56,110.85,91.95,103.12,-0.028087
2013-03-10,106.44,110.22,92.06,102.91,-0.031526
2013-03-11,105.49,109.65,92.54,102.56,-0.040329
2013-03-12,105.48,108.52,92.52,102.17,-0.049493
2013-03-13,104.57,109.42,93.03,102.34,-0.051969
2013-03-14,105.07,109.82,93.45,102.78,-0.051232
2013-03-17,105.04,109.51,93.74,102.76,-0.046842
2013-03-18,105.86,107.45,92.16,101.82,-0.056436
2013-03-19,104.78,108.72,92.96,102.15,-0.056961
2013-03-20,105.09,107.47,92.45,101.67,-0.062777
2013-03-21,104.13,107.66,93.71,101.83,-0.066551
2013-03-24,105.06,108.17,94.81,102.68,-0.045547
2013-03-25,105.15,109.36,96.34,103.62,-0.041266
2013-03-26,106.23,109.69,96.58,104.17,-0.051102
2013-03-27,107.07,110.02,97.23,104.77,-0.043458
2013-03-31,107.21,111.08,97.07,105.12,-0.034445
2013-04-01,108.41,110.69,97.19,105.43,-0.084888
2013-04-02,107.96,107.11,94.45,103.17,-0.051049
2013-04-03,105.14,106.34,93.26,101.58,-0.054542
2013-04-04,104.19,104.12,92.7,100.34,-0.047917
2013-04-07,103.13,104.66,93.36,100.38,-0.049342
2013-04-08,103.06,106.23,94.2,101.16,-0.043766
2013-04-09,103.73,105.79,94.64,101.39,-0.031707
2013-04-10,103.04,104.27,93.51,100.27,-0.039099
2013-04-11,101.64,103.11,91.29,98.68,-0.075684
2013-04-14,99.28,100.39,88.71,96.13,-0.059761
2013-04-15,97.81,99.91,88.72,95.48,-0.060883
2013-04-16,98.1,97.69,86.68,94.16,-0.083155
2013-04-17,96.71,99.13,87.73,94.52,-0.080366
2013-04-18,98.09,99.65,88.01,95.25,-0.074973
2013-04-21,98.31,100.39,88.76,95.82,-0.070791
2013-04-22,98.16,100.31,89.18,95.88,-0.068312
2013-04-23,99.59,101.73,91.43,97.58,-0.048557
2013-04-24,100.18,103.41,93.64,99.08,-0.030244
2013-04-25,101.07,103.16,93.0,99.08,-0.031855
2013-04-28,101.11,103.81,94.5,99.81,-0.028897
2013-04-29,101.28,102.37,93.46,99.04,-0.036201
2013-04-30,,99.95,91.03,95.49,-0.062169
2013-05-01,97.87,102.85,93.99,98.24,-0.038277
2013-05-02,99.82,104.19,95.61,99.87,-0.017704
2013-05-05,101.96,,,101.96,0.001277
2013-05-06,102.13,,,102.13,-0.005356
2013-05-07,101.69,104.34,96.62,100.88,-0.026443
2013-05-08,101.25,104.47,96.39,100.7,-0.033311
2013-05-09,101.43,103.91,96.04,100.46,-0.041138
2013-05-12,100.3,102.82,95.17,99.43,-0.054129
2013-05-13,100.0,102.6,94.21,98.94,-0.061557
2013-05-14,99.24,103.68,94.3,99.07,-0.03974
2013-05-15,100.08,103.8,95.16,99.68,-0.018704
2013-05-16,100.86,104.64,96.02,100.51,0.001694
2013-05-19,101.56,104.8,96.71,101.02,0.006376
2013-05-20,101.41,103.91,96.16,100.49,-0.006623
2013-05-21,100.39,102.6,94.28,99.09,-0.022685
2013-05-22,98.68,102.44,94.25,98.46,-0.018051
2013-05-23,,102.64,94.15,98.4,-0.002837
2013-05-26,99.43,102.62,,101.02,0.050869
2013-05-27,100.38,104.23,95.01,99.87,0.045978
2013-05-28,100.64,102.43,93.13,98.73,0.048534
2013-05-29,99.14,102.19,93.61,98.31,0.040097
2013-05-30,98.8,100.39,91.97,97.05,0.018898
2013-06-02,97.64,102.06,93.45,97.72,0.019829
2013-06-03,98.81,103.24,93.31,98.45,0.026804
2013-06-04,100.14,103.04,93.74,98.97,0.014245
2013-06-05,100.02,103.61,94.76,99.46,0.003835
2013-06-06,100.4,104.56,96.03,100.33,0.012616
2013-06-09,100.6,103.95,95.77,100.11,0.003006
2013-06-10,100.27,102.96,95.38,99.54,0.005048
2013-06-11,99.92,103.49,95.88,99.76,0.044717
2013-06-12,99.94,104.25,96.69,100.29,0.020867
2013-06-13,102.14,105.93,97.85,101.97,0.021027
2013-06-16,103.28,105.47,97.77,102.17,0.00206
2013-06-17,102.14,106.02,98.44,102.2,0.000685
2013-06-18,103.09,106.12,98.24,102.48,0.01586
2013-06-19,101.27,102.15,95.4,99.61,-0.010824
2013-06-20,99.79,100.91,93.69,98.13,-0.023193
2013-06-23,97.34,101.16,95.18,97.89,-0.015488
2013-06-24,98.83,101.26,95.32,98.47,-0.00475
2013-06-25,98.62,101.66,95.5,98.59,-0.004845
2013-06-26,98.82,102.82,97.05,99.56,-0.001204
2013-06-27,100.38,102.16,96.56,99.7,-0.008059
2013-06-30,99.22,103.0,97.99,100.07,-0.009404
2013-07-01,99.67,104.0,99.6,101.09,0.005971
2013-07-02,101.25,105.76,101.24,102.75,0.036936
2013-07-03,101.67,105.54,,103.6,0.052204
2013-07-04,101.95,107.72,103.22,104.3,0.059959
2013-07-07,103.14,107.43,103.14,104.57,0.035142
2013-07-08,103.3,107.81,103.53,104.88,0.050165
2013-07-09,103.74,108.51,106.52,106.26,0.076269
2013-07-10,104.11,107.73,104.91,105.58,0.07395
2013-07-11,103.47,108.81,104.91,105.73,0.089438
2013-07-14,104.15,109.09,106.32,106.52,0.090053
2013-07-15,104.33,109.4,106.0,106.58,0.08258
2013-07-16,103.89,108.61,106.48,106.33,0.074366
2013-07-17,104.94,108.7,108.04,107.23,0.078122
2013-07-18,105.39,108.07,108.05,107.17,0.068175
2013-07-21,105.34,108.15,106.91,106.8,0.066826
2013-07-22,104.83,108.42,107.23,106.83,0.073237
2013-07-23,104.94,107.19,105.39,105.84,0.060946
2013-07-24,104.51,107.65,105.49,105.88,0.055738
2013-07-25,104.52,107.17,104.7,105.46,0.034226
2013-07-28,104.38,107.45,104.55,105.46,0.032201
2013-07-29,104.68,106.91,103.08,104.89,0.026321
2013-07-30,104.29,107.7,105.03,105.67,0.031128
2013-07-31,104.89,109.54,107.89,107.44,0.078607
2013-08-01,105.86,108.95,106.94,107.25,0.092938
2013-08-04,105.28,108.7,106.56,106.85,0.091531
2013-08-05,104.46,108.18,105.3,105.98,0.076267
2013-08-06,103.79,107.44,104.37,105.2,0.067045
2013-08-07,,106.68,103.4,105.04,0.055042
2013-08-08,,108.22,105.97,107.1,0.074223
2013-08-11,103.95,108.97,106.11,106.34,0.062656
2013-08-12,105.71,109.82,106.83,107.45,0.062914
2013-08-13,105.46,110.2,106.85,107.5,0.046229
2013-08-14,106.99,111.11,107.33,108.48,0.047104
2013-08-15,106.67,110.4,107.46,108.18,0.0372
2013-08-18,107.4,109.9,107.1,108.13,0.034044
2013-08-19,106.38,110.15,104.96,107.16,0.021739
2013-08-20,106.72,109.81,103.85,106.79,0.004988
2013-08-21,107.61,109.9,105.03,107.51,0.01828
2013-08-22,107.76,111.04,106.42,108.41,0.025348
2013-08-25,108.18,110.73,105.92,108.28,0.016523
2013-08-26,107.76,114.36,109.01,110.38,0.035654
2013-08-27,111.65,116.61,110.1,112.79,0.060754
2013-08-28,112.99,115.16,108.8,112.32,0.047468
2013-08-29,111.78,114.01,107.65,111.15,0.037137
2013-09-01,109.1,114.33,,111.72,0.046067
2013-09-02,109.81,115.68,108.54,111.34,0.042217
2013-09-03,110.52,114.91,107.23,110.89,0.047714
2013-09-04,110.14,115.26,108.37,111.26,0.050812
2013-09-05,110.31,116.12,110.53,112.32,0.065048
2013-09-08,110.76,113.72,109.52,111.33,0.055661
2013-09-09,109.18,111.25,107.39,109.27,0.041758
2013-09-10,108.62,111.5,107.56,109.23,0.03369
2013-09-11,109.19,112.63,108.6,110.14,0.02513
2013-09-12,109.51,112.78,108.21,110.17,0.027226
2013-09-15,109.26,110.07,106.59,108.64,0.016752
2013-09-16,107.91,108.19,105.42,107.17,0.011229
2013-09-17,106.69,110.6,108.07,108.45,0.030894
2013-09-18,108.8,108.76,106.39,107.98,0.027989
2013-09-19,107.48,109.22,104.67,107.12,0.000187
2013-09-22,105.74,108.16,103.59,105.83,-0.004796
2013-09-23,104.71,108.64,103.13,105.49,-0.018241
2013-09-24,105.36,108.32,102.66,105.45,-0.01907
2013-09-25,104.85,109.21,103.03,105.7,-0.025627
2013-09-26,105.11,108.63,102.87,105.54,-0.024404
2013-09-29,103.58,108.37,102.33,104.76,-0.031166
2013-09-30,103.41,107.94,102.04,104.46,-0.025196
2013-10-01,103.54,109.19,104.1,105.61,-0.01105
2013-10-02,104.85,109.0,103.31,105.72,-0.01665
2013-10-03,104.99,109.46,103.84,106.1,-0.021308
2013-10-06,104.3,109.68,103.03,105.67,-0.024104
2013-10-07,105.56,110.16,103.49,106.4,-0.036057
2013-10-08,105.82,109.06,101.61,105.5,-0.064633
2013-10-09,105.88,111.8,103.01,106.9,-0.048255
2013-10-10,107.08,111.28,102.02,106.79,-0.039226
2013-10-13,107.56,111.04,102.41,107.0,-0.042248
2013-10-14,,109.96,101.21,105.58,-0.051733
2013-10-15,106.49,110.86,102.29,106.55,-0.039138
2013-10-16,106.74,109.11,100.67,105.51,-0.051681
2013-10-17,105.82,109.94,100.81,105.52,-0.060541
2013-10-20,105.3,109.64,99.22,104.72,-0.059373
2013-10-21,106.59,109.97,97.8,104.79,-0.040999
2013-10-22,106.15,107.8,96.86,103.6,-0.051543
2013-10-23,105.18,106.99,97.11,103.09,-0.064009
2013-10-24,104.47,106.93,97.85,103.08,-0.064355
2013-10-27,104.76,109.61,98.68,104.35,-0.039488
2013-10-28,105.93,109.01,98.2,104.38,-0.026033
2013-10-29,105.78,109.86,96.77,104.14,-0.039742
2013-10-30,106.5,108.84,96.38,103.91,-0.037692
2013-10-31,105.85,105.91,94.61,102.12,-0.046677
2013-11-03,103.99,106.23,94.62,101.61,-0.039875
2013-11-04,104.91,105.33,93.37,101.2,-0.040667
